   Satellite ID          GPS Time         Pseudorange       Carrier Phase       C/N
             30        367060.018        26634156.665        26634152.397        29
             11        367060.018        25520563.988        25520572.315        28
              8        367060.018        27874080.994        27874088.225        26
             28        367060.018        29486565.687        29486587.950        21
              3        367060.018        29897993.094        29897995.187        21
             17        367060.018        29520426.191        29520441.223        21
              9        367060.018        29750828.518        29750826.996        20
             22        367060.018        29061569.094        29061586.980        20
             16        367060.018        30257068.290        30257073.998        19
             27        367060.018        30417980.751        30417998.638        19
            156        367060.018        41104517.910        41104522.711        18
             39        367060.018        27542543.228        27542563.007        18
             23        367060.018        30412315.915        30412324.288        20
              1        367061.018        25552731.110        25552739.150        30
             30        367061.018        26652083.333        26652079.097        29
              7        367061.018        25450074.213        25450095.321        29
             11        367061.018        25538973.065        25538981.351        28
              8        367061.018        27892780.605        27892779.083        26
             28        367061.018        29504473.980        29504491.866        21
              3        367061.018        29915856.054        29915860.430        21
             17        367061.018        29538392.223        29538401.166        21
              9        367061.018        29769527.891        29769518.757        20
             22        367061.018        29079520.047        29079541.549        20
             16        367061.018        30275729.793        30275727.700        19
             27        367061.018        30436746.962        30436768.654        19
            156        367061.018        41122841.749        41122845.781        18
             39        367061.018        27560794.743        27560814.522        18
             23        367061.018        30431015.282        30431018.136        20
              1        367062.018        25570878.865        25570886.881        30
              7        367062.018        25468331.788        25468352.730        29
             30        367062.018        26670010.457        26670006.240        29
             11        367062.018        25557382.459        25557390.791        28
              8        367062.018        27911461.711        27911471.035        26
             28        367062.018        29522375.350        29522396.281        21
              3        367062.018        29933727.772        29933726.630        21
             17        367062.018        29556357.806        29556361.612        21
              9        367062.018        29788204.512        29788209.840        20
             22        367062.018        29097471.318        29097495.674        20
             16        367062.018        30294379.826        30294379.826        19
             27        367062.018        30455514.843        30455538.818        19
            156        367062.018        41141166.616        41141168.537        19
             39        367062.018        27579047.781        27579066.216        18
             23        367062.018        30449710.467        30449712.370        20
              1        367063.018        25589027.039        25589035.013        30
              7        367063.018        25486589.521        25486610.548        29
             30        367063.018        26687937.912        26687933.741        29
             11        367063.018        25575792.311        25575800.620        27
              8        367063.018        27930150.118        27930163.438        26
             28        367063.018        29540282.370        29540300.637        21
             17        367063.018        29574307.828        29574321.719        21
              3        367063.018        29951597.541        29951592.593        21
              9        367063.018        29806897.657        29806901.843        20
             22        367063.018        29115430.542        29115450.331        20
             16        367063.018        30313044.327        30313032.529        19
             27        367063.018        30474287.346        30474309.799        19
            156        367063.018        41159485.524        41159491.477        18
             39        367063.018        27597297.764        27597318.311        18
             23        367063.018        30468399.501        30468407.112        20
              1        367064.018        25607175.413        25607183.345        30
              7        367064.018        25504847.470        25504868.550        29
             30        367064.018        26705865.499        26705861.416        28
             11        367064.018        25594202.503        25594210.631        27
              8        367064.018        27948850.932        27948855.879        26
             28        367064.018        29558183.100        29558204.222        21
             17        367064.018        29592263.476        29592281.363        21
              3        367064.018        29969458.302        29969459.063        21
              9        367064.018        29825598.089        29825594.474        20
             22        367064.018        29133383.070        29133405.713        20
             16        367064.018        30331692.807        30331686.338        19
             27        367064.018        30493059.583        30493081.275        19
            156        367064.018        41177803.874        41177815.012        18
             39        367064.018        27615555.764        27615570.934        18
             23        367064.018        30487101.354        30487100.783        20
              1        367065.018        25625323.490        25625331.475        30
              7        367065.018        25523105.316        25523126.398        29
             30        367065.018        26723794.982        26723788.876        28
             11        367065.018        25612612.446        25612620.449        27
              8        367065.018        27967540.261        27967547.491        25
             28        367065.018        29576072.827        29576108.029        21
             17        367065.018        29610226.907        29610241.940        21
              3        367065.018        29987322.035        29987324.319        21
              9        367065.018        29844299.698        29844286.569        20
             22        367065.018        29151336.253        29151360.989        20
             16        367065.018        30350349.824        30350339.929        19
             27        367065.018        30511829.501        30511852.335        19
            156        367065.018        41196139.445        41196138.292        18
             39        367065.018        27633807.820        27633823.182        18
             23        367065.018        30505796.979        30505794.886        20
              1        367066.018        25643471.717        25643479.705        30
              7        367066.018        25541363.304        25541384.316        28
             30        367066.018        26741721.086        26741716.388        28
             11        367066.018        25631022.463        25631030.305        27
              8        367066.018        27986233.707        27986239.035        25
             28        367066.018        29593984.085        29594011.676        21
             17        367066.018        29628182.585        29628202.184        21
              3        367066.018        30005184.574        30005189.141        21
              9        367066.018        29862993.865        29862978.642        20
             22        367066.018        29169297.649        29169315.726        20
             16        367066.018        30369008.528        30368992.544        19
             27        367066.018        30530591.047        30530622.253        19
            156        367066.018        41214450.243        41214461.381        18
             39        367066.018        27652068.620        27652075.917        18
             23        367066.018        30524490.405        30524488.693        20
              1        367067.018        25661619.908        25661627.887        30
              7        367067.018        25559621.290        25559642.207        28
             30        367067.018        26759647.382        26759643.864        28
             11        367067.018        25649432.421        25649440.124        27
              8        367067.018        28004918.491        28004930.289        25
             17        367067.018        29646143.151        29646162.369        21
             28        367067.018        29611893.795        29611915.107        21
              3        367067.018        30023048.918        30023053.485        21
              9        367067.018        29881683.376        29881670.246        20
             22        367067.018        29187246.116        29187270.853        20
             16        367067.018        30387646.234        30387646.425        19
             27        367067.018        30549369.082        30549390.774        19
            156        367067.018        41232778.751        41232783.552        18
             39        367067.018        27670309.232        27670328.819        18
             23        367067.018        30543178.578        30543182.193        20
              1        367068.018        25679768.426        25679776.410        30
              7        367068.018        25577879.555        25577900.443        28
             30        367068.018        26777574.515        26777571.624        28
             11        367068.018        25667842.792        25667850.283        27
              8        367068.018        28023611.388        28023622.044        25
             28        367068.018        29629796.368        29629818.821        21
             17        367068.018        29664114.107        29664122.669        21
              3        367068.018        30040914.550        30040918.736        21
              9        367068.018        29900376.206        29900362.125        20
             22        367068.018        29205203.101        29205225.364        20
             16        367068.018        30406295.889        30406300.836        19
             27        367068.018        30568137.971        30568160.044        18
            156        367068.018        41251095.824        41251105.425        18
             39        367068.018        27688559.925        27688581.816        18
             23        367068.018        30561880.451        30561875.884        20
              1        367069.018        25697916.894        25697924.777        30
              7        367069.018        25596137.337        25596158.513        28
             30        367069.018        26795501.836        26795499.185        28
             11        367069.018        25686252.784        25686260.237        27
              8        367069.018        28042306.904        28042312.993        25
             17        367069.018        29682066.739        29682083.674        21
             28        367069.018        29647701.988        29647722.158        21
              3        367069.018        30058782.566        30058784.659        21
              9        367069.018        29919073.102        29919053.312        20
             22        367069.018        29223155.716        29223179.692        20
             16        367069.018        30424943.434        30424956.183        19
             27        367069.018        30586901.073        30586930.948        18
            156        367069.018        41269414.019        41269426.885        18
             39        367069.018        27706820.752        27706834.386        18
             23        367069.018        30580569.290        30580569.481        20
              1        367070.018        25716065.314        25716073.248        30
              7        367070.018        25614395.484        25614416.702        28
             30        367070.018        26813429.569        26813426.880        28
             11        367070.018        25704662.853        25704670.307        27
              8        367070.018        28061001.587        28061003.871        25
             17        367070.018        29700034.666        29700043.990        21
             28        367070.018        29665611.704        29665624.833        21
              3        367070.018        30076649.299        30076649.680        21
              9        367070.018        29937765.383        29937743.881        20
             22        367070.018        29241116.482        29241133.988        20
             16        367070.018        30443595.071        30443610.674        19
             27        367070.018        30605676.782        30605701.708        18
            156        367070.018        41287743.623        41287747.847        18
             39        367070.018        27725064.215        27725086.106        18
             23        367070.018        30599258.829        30599262.444        19
              1        367071.018        25734214.064        25734222.029        30
              7        367071.018        25632653.995        25632675.178        28
             30        367071.018        26831357.594        26831354.794        28
             11        367071.018        25723073.208        25723080.649        27
              8        367071.018        28079686.169        28079695.112        25
             17        367071.018        29717984.924        29718003.952        21
             28        367071.018        29683510.441        29683528.708        21
              3        367071.018        30094514.625        30094515.006        21
              9        367071.018        29956440.483        29956435.155        20
             22        367071.018        29259075.849        29259088.788        20
             16        367071.018        30462239.463        30462263.819        19
             27        367071.018        30624455.508        30624472.062        18
            156        367071.018        41306063.325        41306070.622        18
             39        367071.018        27743319.298        27743338.500        18
             23        367071.018        30617953.134        30617956.179        19
              1        367072.018        25752362.794        25752370.760        30
              7        367072.018        25650912.629        25650933.627        28
             30        367072.018        26849285.544        26849282.656        28
             11        367072.018        25741483.462        25741490.904        27
              8        367072.018        28098385.409        28098386.932        25
             17        367072.018        29735959.914        29735964.290        21
             28        367072.018        29701417.349        29701431.620        21
              3        367072.018        30112377.597        30112380.070        21
              9        367072.018        29975128.216        29975126.503        20
             22        367072.018        29277029.346        29277044.569        20
             16        367072.018        30480900.595        30480917.150        19
             27        367072.018        30643213.826        30643242.178        18
             39        367072.018        27761565.864        27761590.251        18
            156        367072.018        41324395.975        41324394.054        18
             23        367072.018        30636661.381        30636649.584        19
              1        367073.018        25770511.761        25770519.757        30
              7        367073.018        25669171.413        25669192.344        28
             30        367073.018        26867213.531        26867210.769        28
             11        367073.018        25759893.894        25759901.390        27
              8        367073.018        28117074.083        28117078.269        25
             17        367073.018        29753927.913        29753925.059        21
             28        367073.018        29719318.891        29719335.445        21
              3        367073.018        30130241.571        30130245.948        21
              9        367073.018        29993820.143        29993819.002        20
             22        367073.018        29294979.217        29294999.767        20
             16        367073.018        30499556.551        30499570.822        19
             27        367073.018        30661981.737        30662013.134        18
            156        367073.018        41342719.693        41342717.196        18
             39        367073.018        27779826.303        27779842.625        18
             23        367073.018        30655349.414        30655342.755        19
              1        367074.019        25788660.774        25788668.875        30
              7        367074.019        25687430.335        25687451.192        28
             30        367074.019        26885141.452        26885138.947        28
             11        367074.019        25778304.507        25778312.062        27
              8        367074.019        28135762.072        28135769.874        25
             17        367074.019        29771878.461        29771885.692        21
             28        367074.019        29737214.649        29737239.386        21
              3        367074.019        30148097.230        30148111.121        21
              9        367074.019        30012523.400        30012511.412        20
             22        367074.019        29312934.852        29312955.593        20
             16        367074.019        30518211.440        30518224.570        19
             27        367074.019        30680758.731        30680783.848        18
             39        367074.019        27798075.444        27798095.415        18
            156        367074.019        41361034.027        41361040.172        18
             23        367074.019        30674032.486        30674035.340        19
              1        367075.019        25806810.406        25806818.516        30
              7        367075.019        25705689.686        25705710.556        28
             30        367075.019        26903070.155        26903067.646        28
             11        367075.019        25796715.559        25796723.172        27
              8        367075.019        28154456.105        28154461.623        25
             17        367075.019        29789832.983        29789846.493        21
             28        367075.019        29755113.659        29755142.582        21
              3        367075.019        30165966.965        30165975.528        21
             22        367075.019        29330889.059        29330911.132        20
              9        367075.019        30031216.570        30031203.631        20
             16        367075.019        30536866.866        30536879.044        19
             27        367075.019        30699525.470        30699553.822        18
             39        367075.019        27816326.593        27816348.292        18
            156        367075.019        41379355.946        41379362.475        18
             23        367075.019        30692724.621        30692727.094        19
              1        367076.019        25824959.569        25824967.729        30
