   Satellite ID          GPS Time         Pseudorange       Carrier Phase       C/N
              9        367923.029        33418276.423        33418272.487        39
             16        367923.029        33914975.495        33914964.136        37
             39        367923.029        30861090.871        30861090.321        48
            156        367923.029        44475974.695        44475983.527        47
            159        367923.029        44429273.078        44429306.831        46
            152        367923.029        44855983.335        44855999.958        45
            157        367923.029        45031613.430        45031631.230        45
            150        367923.029        45666870.890        45666877.652        44
            151        367923.029        46079529.047        46079539.739        42
              1        367924.029        28810473.402        28810460.860        51
             30        367924.029        29710418.005        29710408.904        50
              7        367924.029        28803292.279        28803279.594        49
             11        367924.029        29014411.803        29014397.859        48
              8        367924.029        31570493.641        31570474.961        46
             28        367924.029        32494015.967        32494009.157        44
             17        367924.029        32602536.310        32602526.949        43
             22        367924.029        32128196.337        32128199.762         0
              3        367924.029        32870962.177        32870946.519        41
              9        367924.029        33436944.492        33436940.561        39
             16        367924.029        33933662.512        33933651.152        37
             39        367924.029        30879391.340        30879390.790        48
            156        367924.029        44494328.689        44494337.529        47
            159        367924.029        44447522.594        44447556.332        46
            157        367924.029        45050017.200        45050034.994        45
            152        367924.029        44874278.212        44874294.816        45
            150        367924.029        45685168.456        45685175.209        44
            151        367924.029        46097819.306        46097829.998        42
              1        367925.029        28828738.843        28828726.337        51
             30        367925.029        29728443.366        29728434.254        49
              7        367925.029        28821669.123        28821656.403        49
             11        367925.029        29032918.432        29032904.497        48
              8        367925.029        31589187.342        31589168.650        46
             28        367925.029        32511903.738        32511896.893        44
             17        367925.029        32620539.791        32620530.460        43
              3        367925.029        32888810.141        32888794.495        40
              9        367925.029        33455612.699        33455608.755        39
             16        367925.029        33952349.646        33952338.391        37
             39        367925.029        30897692.017        30897691.471        48
            156        367925.029        44512682.889        44512691.738        47
            159        367925.029        44465772.310        44465806.036        46
            157        367925.029        45068421.141        45068438.944        45
            152        367925.029        44892573.256        44892589.858        45
            150        367925.029        45703466.192        45703472.946        44
            151        367925.029        46116109.719        46116120.421        42
            153        367925.029        47060312.978        47060335.122        41
              1        367926.029        28847004.030        28846991.548        51
             30        367926.029        29746468.461        29746459.327        49
              7        367926.029        28840045.699        28840032.949        49
             11        367926.029        29051424.752        29051410.843        48
              8        367926.029        31607880.666        31607861.951        46
             28        367926.029        32529791.109        32529784.214        44
             17        367926.029        32638542.965        32638533.625        43
              3        367926.029        32906657.723        32906642.069        41
              9        367926.029        33474280.465        33474276.530        39
             16        367926.029        33971036.462        33971025.239        37
             39        367926.029        30915992.347        30915991.808        48
            156        367926.029        44531036.735        44531045.588        47
            159        367926.029        44484021.655        44484055.372        46
            152        367926.029        44910867.902        44910884.500        45
            157        367926.029        45086824.705        45086842.505        45
            150        367926.029        45721763.537        45721770.282        44
            151        367926.029        46134399.788        46134410.459        42
            153        367926.029        47078607.157        47078629.293        41
              1        367927.029        28865269.715        28865257.258        51
             30        367927.029        29764494.026        29764484.880        50
              7        367927.029        28858422.777        28858409.999        49
             11        367927.029        29069931.559        29069917.662        48
              8        367927.029        31626574.336        31626555.609        46
             28        367927.029        32547678.814        32547671.874        44
             17        367927.029        32656546.538        32656537.200        43
             22        367927.029        21089794.479        21089805.508        41
              3        367927.029        32924505.683        32924489.989        41
              9        367927.029        33492948.565        33492944.636        39
             16        367927.029        33989723.753        33989712.509        37
             39        367927.029        30934293.095        30934292.562        48
            156        367927.029        44549390.977        44549399.835        47
            159        367927.029        44502271.397        44502305.100        46
            152        367927.029        44929162.913        44929179.520        45
            157        367927.029        45105228.651        45105246.449        45
            150        367927.029        45740061.262        45740068.006        44
            151        367927.029        46152690.222        46152700.866        42
              1        367928.029        28883535.429        28883523.028        51
             30        367928.029        29782519.639        29782510.476        50
              7        367928.029        28876799.907        28876787.107        49
             11        367928.029        29088438.407        29088424.507        48
              8        367928.029        31645267.936        31645249.192        46
             28        367928.029        32565566.414        32565559.440        44
             17        367928.029        32674550.103        32674540.743        43
              3        367928.029        32942353.540        32942337.820        41
              9        367928.029        33511616.564        33511612.615        39
             16        367928.029        34008410.971        34008399.732        37
             39        367928.029        30952593.822        30952593.291        48
            156        367928.029        44567745.189        44567754.038        47
            159        367928.029        44520521.100        44520554.792        46
            152        367928.029        44947457.862        44947474.465        45
            157        367928.029        45123632.535        45123650.330        45
            150        367928.029        45758358.896        45758365.647        45
            151        367928.029        46170980.585        46170991.204        42
            153        367928.029        47115196.225        47115218.303        41
              1        367929.029        28901801.028        28901788.665        51
             30        367929.029        29800545.094        29800535.915        50
              7        367929.029        28895176.891        28895164.078        49
             11        367929.029        29106945.081        29106931.189        48
              8        367929.029        31663961.255        31663942.499        46
             28        367929.029        32583453.712        32583446.715        44
             17        367929.029        32692553.443        32692544.061        43
             22        367929.029        32218065.683        32218069.869        40
              3        367929.029        32960201.115        32960185.364        41
              9        367929.029        33530284.247        33530280.298        39
             16        367929.029        34027098.002        34027086.738        37
             39        367929.029        30970894.319        30970893.793        48
            156        367929.029        44586099.152        44586108.004        47
            159        367929.029        44538770.562        44538804.238        46
            152        367929.029        44965752.538        44965769.150        45
            157        367929.029        45142036.153        45142053.951        45
            150        367929.029        45776656.276        45776663.023        45
            151        367929.029        46189270.656        46189281.272        42
              1        367930.029        28920066.871        28920054.528        51
             30        367930.029        29818570.759        29818561.568        50
              7        367930.029        28913554.113        28913541.282        49
             11        367930.029        29125451.973        29125438.073        48
              8        367930.029        31682654.682        31682635.896        46
             28        367930.029        32601341.099        32601334.072        44
             17        367930.029        32710556.901        32710547.519        43
              3        367930.029        32978048.758        32978032.986        41
              9        367930.029        33548952.011        33548948.035        39
             16        367930.029        34045785.138        34045773.870        37
             39        367930.029        30989194.963        30989194.446        48
            156        367930.029        44604453.269        44604462.104        47
            159        367930.029        44557020.134        44557053.809        46
            152        367930.029        44984047.308        44984063.926        45
            157        367930.029        45160439.886        45160457.683        45
            150        367930.029        45794953.760        45794960.498        45
            151        367930.029        46207560.864        46207571.452        42
            153        367930.029        47151784.778        47151806.802        41
              1        367931.029        28938332.872        28938320.552        51
             30        367931.029        29836596.554        29836587.366        50
              7        367931.029        28931931.495        28931918.650        49
             11        367931.029        29143959.004        29143945.085        48
              8        367931.029        31701348.135        31701329.319        46
             28        367931.029        32619228.498        32619221.428        44
             17        367931.029        32728560.437        32728551.045        43
              3        367931.029        32995896.417        32995880.622        41
             22        367931.029        32254015.327        32254023.509        40
              9        367931.029        33567619.731        33567615.766        39
             16        367931.029        34064472.342        34064461.062        37
             39        367931.029        31007495.677        31007495.172        48
            156        367931.029        44622807.439        44622816.260        47
            159        367931.029        44575269.769        44575303.436        46
            152        367931.029        45002342.122        45002358.745        45
            157        367931.029        45178843.651        45178861.454        45
            150        367931.029        45813251.268        45813258.010        45
            151        367931.029        46225851.079        46225861.650        42
              1        367932.029        28956599.207        28956586.887        51
             30        367932.029        29854622.641        29854613.453        49
              7        367932.029        28950309.190        28950296.327        49
             11        367932.029        29162466.300        29162452.377        48
              8        367932.029        31720041.768        31720022.921        46
             28        367932.029        32637116.059        32637108.945        44
             17        367932.029        32746564.194        32746554.799        43
              3        367932.029        33013744.228        33013728.415        41
             22        367932.029        32271994.737        32271997.401         0
              9        367932.029        33586287.628        33586283.633        39
             16        367932.029        34083159.762        34083148.464        37
             39        367932.029        31025796.628        31025796.126        48
            156        367932.029        44641161.811        44641170.632        47
            159        367932.029        44593519.618        44593553.271        46
            152        367932.029        45020637.109        45020653.737        45
            157        367932.029        45197247.609        45197265.415        45
            150        367932.029        45831548.959        45831555.692        45
            151        367932.029        46244141.462        46244152.030        42
              1        367933.029        28974865.603        28974853.283        51
             30        367933.029        29872648.775        29872639.589        49
              7        367933.029        28968686.941        28968674.069        49
             11        367933.029        29180973.637        29180959.704        48
              8        367933.029        31738735.303        31738716.444        46
             28        367933.029        32655003.508        32654996.365        44
             17        367933.029        32764567.896        32764558.526        43
              3        367933.029        33031591.945        33031576.121        41
              9        367933.029        33604955.411        33604951.389        39
             16        367933.029        34101847.157        34101835.843        37
             39        367933.029        31044097.556        31044097.057        48
            156        367933.029        44659516.144        44659524.964        47
            159        367933.029        44611769.416        44611803.067        46
            152        367933.029        45038932.053        45038948.665        45
            157        367933.029        45215651.513        45215669.318        45
            150        367933.029        45849846.590        45849853.327        45
            151        367933.029        46262431.772        46262442.357        42
            153        367933.029        47206668.133        47206690.103        41
              1        367934.029        28993132.703        28993120.387        51
             30        367934.029        29890675.573        29890666.391        49
              7        367934.029        28987065.379        28987052.500        49
             11        367934.029        29199481.641        29199467.693        48
              8        367934.029        31757429.375        31757410.515        46
             28        367934.029        32672891.474        32672884.323        44
             17        367934.029        32782572.218        32782562.849        43
             22        367934.029        32307940.134        32307941.656        41
              3        367934.029        33049440.222        33049424.377        41
              9        367934.029        33623623.705        33623619.660        39
             16        367934.029        34120534.341        34120523.875        37
             39        367934.029        31062399.084        31062398.587        48
            156        367934.029        44677871.065        44677879.889        47
            159        367934.029        44630019.800        44630053.451        46
            152        367934.029        45057227.537        45057244.156        45
            157        367934.029        45234055.981        45234073.786        45
            150        367934.029        45868144.764        45868151.500        45
            151        367934.029        46280721.540        46280733.254        42
              1        367935.030        29011399.187        29011386.868        51
             30        367935.030        29908701.783        29908692.595        49
              7        367935.030        29005443.233        29005430.344        49
             11        367935.030        29217989.027        29217975.059        48
              8        367935.030        31776122.730        31776103.871        46
             28        367935.030        32690778.691        32690771.538        44
             17        367935.030        32800575.856        32800566.503        43
              3        367935.030        33067287.738        33067271.877        41
              9        367935.030        33642291.249        33642287.174        39
             16        367935.030        34139222.910        34139211.369        37
             39        367935.030        31080699.951        31080699.456        48
            156        367935.030        44696225.302        44696234.127        47
            159        367935.030        44648269.495        44648303.137        46
            152        367935.030        45075522.299        45075538.922        45
            157        367935.030        45252459.744        45252477.550        45
            150        367935.030        45886442.242        45886448.974        45
            151        367935.030        46299012.277        46299023.389        42
            153        367935.030        47243257.320        47243279.404        41
              1        367936.030        29029665.794        29029653.466        51
             30        367936.030        29926728.070        29926718.880        49
              7        367936.030        29023821.179        29023808.292        49
             11        367936.030        29236496.491        29236482.504        48
              8        367936.030        31794816.040        31794797.181        46
             28        367936.030        32708665.861        32708658.704        44
             17        367936.030        32818579.472        32818570.166        43
             22        367936.030        32343892.031        32343880.614         0
              3        367936.030        33085135.207        33085119.339        41
              9        367936.030        33660958.719        33660954.622        39
             16        367936.030        34157910.388        34157898.650        37
             39        367936.030        31099000.833        31099000.340        48
            156        367936.030        44714579.547        44714588.368        47
            159        367936.030        44666519.188        44666552.826        46
            152        367936.030        45093817.053        45093833.676        45
            157        367936.030        45270863.482        45270881.292        45
            150        367936.030        45904739.677        45904746.409        45
            151        367936.030        46317302.869        46317313.529        42
              1        367937.030        29047932.754        29047920.424        51
             30        367937.030        29944754.704        29944745.502        50
              7        367937.030        29042199.494        29042186.597        49
             11        367937.030        29255004.282        29254990.273        48
              8        367937.030        31813509.577        31813490.714        46
             28        367937.030        32726553.224        32726546.066        44
             17        367937.030        32836583.368        32836574.096        43
              3        367937.030        33102982.880        33102967.009        41
              9        367937.030        33679626.375        33679622.265        39
             16        367937.030        34176597.967        34176586.198        37
             39        367937.030        31117301.980        31117301.487        48
            156        367937.030        44732934.041        44732942.858        47
            159        367937.030        44684769.132        44684802.767        46
            152        367937.030        45112112.019        45112128.644        45
            157        367937.030        45289267.453        45289285.265        45
            150        367937.030        45923037.341        45923044.083        45
            151        367937.030        46335593.286        46335603.890        42
            153        367937.030        47279846.219        47279868.160        41
              1        367938.030        29066199.867        29066187.544        52
             30        367938.030        29962781.484        29962772.272        50
              7        367938.030        29060577.966        29060565.067        49
             11        367938.030        29273512.207        29273498.177        48
              8        367938.030        31832203.140        31832184.273        46
             28        367938.030        32744440.629        32744433.445        44
             17        367938.030        32854587.347        32854578.100        43
             22        367938.030        32379846.182        32379848.846         0
              3        367938.030        33120830.559        33120814.694        41
              9        367938.030        33698294.003        33698289.884        39
             16        367938.030        34195285.918        34195273.810        38
             39        367938.030        31135603.213        31135602.720        48
            156        367938.030        44751288.606        44751297.417        47
            159        367938.030        44703019.140        44703052.768        46
            152        367938.030        45130407.031        45130423.651        45
            157        367938.030        45307671.474        45307689.285        45
            150        367938.030        45941335.028        45941341.778        45
            151        367938.030        46353883.623        46353894.282        42
              1        367939.030        29084466.803        29084454.493        52
             30        367939.030        29980808.079        29980798.853        50
              7        367939.030        29078956.258        29078943.365        49
             11        367939.030        29292019.916        29292005.879        48
              8        367939.030        31850896.398        31850877.524        46
             28        367939.030        32762327.700        32762320.493        44
             17        367939.030        32872591.075        32872581.848        43
             22        367939.030        32397819.518        32397856.242         0
              3        367939.030        33138677.924        33138662.053        41
              9        367939.030        33716961.328        33716957.167        39
             16        367939.030        34213973.354        34213961.158        38
             39        367939.030        31153904.186        31153903.691        48
            156        367939.030        44769642.896        44769651.707        47
            159        367939.030        44721268.874        44721302.498        46
            152        367939.030        45148701.738        45148718.357        45
            157        367939.030        45326075.201        45326093.014        45
            150        367939.030        45959632.435        45959639.189        45
            151        367939.030        46372173.673        46372184.374        42
              1        367940.030        29102734.078        29102721.757        52
             30        367940.030        29998834.961        29998825.732        50
              7        367940.030        29097334.865        29097321.980        49
             11        367940.030        29310527.911        29310513.868        49
              8        367940.030        31869589.828        31869570.949        46
             28        367940.030        32780214.926        32780207.700        44
             17        367940.030        32890595.046        32890585.819        43
             22        367940.030        32415797.812        32415810.561         0
              3        367940.030        33156525.463        33156509.576        42
              9        367940.030        33735628.794        33735624.591        39
             16        367940.030        34232661.100        34232648.724        38
             39        367940.030        31172205.392        31172204.896        48
            156        367940.030        44787997.401        44788006.212        47
            159        367940.030        44739518.814        44739552.436        46
            157        367940.030        45344479.121        45344496.933        45
            152        367940.030        45166996.626        45167013.249        45
            150        367940.030        45977930.012        45977936.770        45
            151        367940.030        46390463.720        46390474.665        42
              1        367941.030        29121001.497        29120989.178        52
             30        367941.030        30016861.976        30016852.745        50
              7        367941.030        29115713.623        29115700.751        49
             11        367941.030        29329036.020        29329021.982        49
              8        367941.030        31888283.286        31888264.397        46
             28        367941.030        32798102.152        32798094.917        44
             17        367941.030        32908599.085        32908589.858        43
             22        367941.030        32433769.764        32433786.319        42
              3        367941.030        33174373.002        33174357.109        42
              9        367941.030        33754296.226        33754291.998        39
             16        367941.030        34251348.601        34251336.346        38
             39        367941.030        31190506.665        31190506.170        48
            156        367941.030        44806351.965        44806360.773        47
            159        367941.030        44757768.814        44757802.431        46
            152        367941.030        45185291.546        45185308.164        45
            157        367941.030        45362883.073        45362900.891        45
            150        367941.030        45996227.628        45996234.384        44
            151        367941.030        46408754.182        46408764.965        42
              1        367942.030        29139269.039        29139256.729        52
             30        367942.030        30034889.112        30034879.882        50
              7        367942.030        29134092.521        29134079.658        49
             11        367942.030        29347544.239        29347530.202        49
              8        367942.030        31906976.743        31906957.842        46
             28        367942.030        32815989.341        32815982.109        44
             17        367942.030        32926603.167        32926593.946        43
             22        367942.030        32451746.124        32451762.107        43
              3        367942.030        33192220.532        33192204.631        42
              9        367942.030        33772963.593        33772959.367        39
             16        367942.030        34270036.153        34270023.999        38
             39        367942.030        31208807.991        31208807.496        48
            156        367942.030        44824706.557        44824715.365        47
            159        367942.030        44776018.834        44776052.447        46
            152        367942.030        45203586.468        45203603.088        45
            157        367942.030        45381287.043        45381304.862        45
            150        367942.030        46014525.243        46014531.998        44
            151        367942.030        46427044.614        46427055.272        42
              1        367943.030        29157539.207        29157526.459        52
             30        367943.030        30052917.550        30052909.178        50
              7        367943.030        29152472.641        29152460.273        49
             11        367943.030        29366054.482        29366040.591        49
              8        367943.030        31925671.760        31925652.849        47
             28        367943.030        32833875.994        32833870.856        44
             17        367943.030        32944609.534        32944599.639        43
             22        367943.030        32469724.121        32469739.724        43
              3        367943.030        33210070.479        33210053.925        42
              9        367943.030        33791634.942        33791628.282        39
             16        367943.030        34288726.398        34288713.839        38
             39        367943.030        31227111.396        31227110.436        48
            156        367943.030        44843063.318        44843071.576        47
            159        367943.030        44794270.282        44794304.079        46
            152        367943.030        45221884.255        45221900.194        45
            157        367943.030        45399691.790        45399710.417        45
            150        367943.030        46032825.555        46032831.700        44
            151        367943.030        46445340.197        46445347.494        42
              1        367944.030        29175806.360        29175794.657        52
             30        367944.030        30070945.730        30070936.977        50
              7        367944.030        29170852.384        29170839.445        49
             11        367944.030        29384563.367        29384549.286        49
              8        367944.030        31944366.085        31944346.867        47
             28        367944.030        32851765.807        32851758.195        44
             17        367944.030        32962614.102        32962603.827        44
             22        367944.030        32487701.173        32487715.634        43
              3        367944.030        33227918.496        33227901.371        42
              9        367944.030        33810301.946        33810295.666        39
             16        367944.030        34307413.357        34307402.130        38
             39        367944.030        31245413.206        31245411.862        48
            156        367944.030        44861418.068        44861426.325        47
            159        367944.030        44812520.537        44812554.142        46
            152        367944.030        45240177.801        45240195.852        45
            157        367944.030        45418096.925        45418114.400        45
            150        367944.030        46051121.929        46051131.147        44
            151        367944.030        46463630.089        46463639.307        42
              1        367945.030        29194073.504        29194062.277        52
             30        367945.030        30088972.932        30088964.370        50
              7        367945.030        29189231.998        29189218.516        50
             11        367945.030        29403071.464        29403057.579        49
              8        367945.030        31963059.510        31963040.048        47
             28        367945.030        32869652.435        32869645.085        44
             17        367945.030        32980617.686        32980607.794        44
             22        367945.030        32505676.631        32505691.282        43
              3        367945.030        33245765.481        33245748.609        42
              9        367945.030        33828969.417        33828962.690        39
             16        367945.030        34326100.463        34326089.807        38
             39        367945.030        31263714.309        31263713.087        48
            156        367945.030        44879772.280        44879780.787        47
            159        367945.030        44830771.131        44830804.023        46
            152        367945.030        45258472.654        45258490.555        45
            157        367945.030        45436501.049        45436518.175        45
            150        367945.030        46069419.692        46069428.519        44
            151        367945.030        46481917.182        46481929.574        42
              1        367946.030        29212342.081        29212330.259        52
             30        367946.030        30107000.662        30106991.841        50
              7        367946.030        29207611.266        29207597.847        50
             11        367946.030        29421579.750        29421566.101        49
              8        367946.030        31981752.678        31981733.366        47
             28        367946.030        32887539.333        32887532.084        45
             17        367946.030        32998621.469        32998611.947        44
             22        367946.030        32523651.848        32523667.071        43
              3        367946.030        33263612.863        33263595.948        42
              9        367946.030        33847635.917        33847629.802        39
             16        367946.030        34344790.166        34344777.465        38
             39        367946.030        31282015.818        31282014.492        48
            156        367946.030        44898127.217        44898135.402        47
            159        367946.030        44849021.224        44849054.046        46
            152        367946.030        45276767.646        45276785.388        45
            157        367946.030        45454904.846        45454922.077        45
            150        367946.030        46087717.197        46087726.043        45
            151        367946.030        46500207.751        46500219.794        42
              1        367947.030        29230611.036        29230599.239        52
             30        367947.030        30125028.542        30125020.360        51
              7        367947.030        29225991.521        29225978.186        50
             11        367947.030        29440089.233        29440075.601        49
              8        367947.030        32000446.679        32000427.548        47
             28        367947.030        32905426.750        32905419.930        45
             17        367947.030        33016626.663        33016617.014        44
             22        367947.030        32541629.308        32541643.770        43
              3        367947.030        33281461.317        33281444.146        42
              9        367947.030        33866303.219        33866297.733        39
             16        367947.030        34363478.338        34363466.160        38
             39        367947.030        31300318.040        31300316.818        48
            156        367947.030        44916482.903        44916490.927        47
            159        367947.030        44867272.064        44867304.973        46
            152        367947.030        45295063.585        45295081.095        45
            157        367947.030        45473309.810        45473326.863        45
            150        367947.030        46106015.068        46106024.357        45
            151        367947.030        46518499.226        46518510.603        42
              1        367948.030        29248879.537        29248867.851        52
             30        367948.030        30143056.655        30143048.402        51
              7        367948.030        29244371.463        29244358.147        50
             11        367948.030        29458598.400        29458584.695        49
              8        367948.030        32019140.387        32019121.214        47
             28        367948.030        32923313.952        32923307.251        45
             17        367948.030        33034631.346        33034621.608        44
             22        367948.030        32559605.334        32559619.986        43
              3        367948.030        33299309.110        33299291.818        42
              9        367948.030        33884970.155        33884965.127        39
             16        367948.030        34382166.274        34382154.301        38
             39        367948.030        31318619.902        31318618.678        48
            156        367948.030        44934837.900        44934845.977        47
            159        367948.030        44885522.538        44885555.428        46
            152        367948.030        45313358.910        45313376.296        45
            157        367948.030        45491714.083        45491731.156        45
            150        367948.030        46124313.868        46124322.250        45
            151        367948.030        46536789.153        46536801.185        42
              1        367949.030        29267148.124        29267136.588        52
             30        367949.030        30161084.158        30161076.547        51
              7        367949.030        29262751.485        29262738.255        50
             11        367949.030        29477107.668        29477093.900        49
              8        367949.030        32037834.126        32037814.895        47
             28        367949.030        32941201.347        32941194.553        45
             17        367949.030        33052635.972        33052626.267        44
             22        367949.030        32577580.630        32577596.233        43
              3        367949.030        33317157.088        33317139.482        42
              9        367949.030        33903637.273        33903632.500        39
             16        367949.030        34400855.310        34400842.370        38
             39        367949.030        31336921.773        31336920.602        48
            156        367949.030        44953192.977        44953201.066        47
            159        367949.030        44903773.077        44903805.916        46
            152        367949.030        45331654.132        45331671.507        45
            157        367949.030        45510118.362        45510135.473        45
            150        367949.030        46142610.508        46142620.158        45
            151        367949.030        46555080.839        46555091.881        42
              1        367950.030        29285416.358        29285405.081        52
             30        367950.030        30179114.228        30179104.531        51
              7        367950.030        29281131.273        29281118.105        50
             11        367950.030        29495616.635        29495602.817        49
              8        367950.030        32056527.491        32056508.176        47
             28        367950.030        32959088.371        32959081.448        45
             17        367950.030        33070640.380        33070630.577        44
             22        367950.030        32595556.025        32595572.128        43
              3        367950.030        33335004.446        33334986.732        43
              9        367950.030        33922304.172        33922299.432        39
             16        367950.030        34419542.108        34419530.311        38
             39        367950.030        31355223.351        31355222.184        48
            156        367950.030        44971547.636        44971555.802        47
            159        367950.030        44922023.230        44922056.044        46
            152        367950.030        45349948.966        45349966.329        45
            157        367950.030        45528522.297        45528539.406        45
            150        367950.030        46160909.085        46160917.672        45
            151        367950.030        46573372.018        46573382.003        42
              1        367951.031        29303684.857        29303673.582        52
             30        367951.031        30197141.822        30197132.458        51
              7        367951.031        29299511.079        29299497.974        50
             11        367951.031        29514125.556        29514111.724        49
              8        367951.031        32075220.710        32075201.336        47
             28        367951.031        32976975.228        32976968.203        45
             17        367951.031        33088644.602        33088634.821        44
             22        367951.031        32613531.571        32613547.925        43
              3        367951.031        33352851.579        33352833.856        43
              9        367951.031        33940970.975        33940966.215        39
             16        367951.031        34438230.574        34438218.118        38
             39        367951.031        31373524.850        31373523.698        48
            156        367951.031        44989902.221        44989910.452        47
            159        367951.031        44940273.263        44940306.087        46
            152        367951.031        45368243.685        45368261.044        45
            157        367951.031        45546926.103        45546943.241        45
            150        367951.031        46179206.470        46179215.088        45
            151        367951.031        46591660.003        46591672.096        42
              1        367952.031        29321953.926        29321942.867        52
             30        367952.031        30215170.303        30215161.151        51
              7        367952.031        29317891.624        29317878.620        50
             11        367952.031        29532635.178        29532621.379        49
              8        367952.031        32093914.580        32093895.140        47
             28        367952.031        32994862.628        32994855.584        45
             17        367952.031        33106649.469        33106639.746        44
             22        367952.031        32631507.697        32631524.401        43
              3        367952.031        33370699.433        33370681.610        43
              9        367952.031        33959638.267        33959633.607        39
             16        367952.031        34456918.108        34456906.547        38
             39        367952.031        31391827.056        31391825.906        48
            156        367952.031        45008257.556        45008265.784        47
            159        367952.031        44958523.980        44958556.806        46
            152        367952.031        45386538.990        45386556.413        45
            157        367952.031        45565330.560        45565347.727        45
            150        367952.031        46197504.482        46197513.143        44
            151        367952.031        46609950.610        46609962.848        42
              1        367953.031        29340222.567        29340211.826        52
             30        367953.031        30233198.392        30233189.500        51
              7        367953.031        29336271.923        29336258.948        50
             11        367953.031        29551144.415        29551130.684        49
              8        367953.031        32112607.916        32112588.482        47
